"","ID","site","width","length","l_w_index","area","percent_area","contour_length","area_contour_ratio","position_longest_extend","position_widest_extend","length_lower_part","relative_length_lower_part","length_upper_part","relative_length_upper_part","upper_to_lower_ratio","width_left_part","relative_width_left_part","width_right_part","relative_width_right_part","left_to_right_ratio","tip_angle","MP_CM_x_offset","MP_CM_y_offset","FD","ka_cal_BP","typology","region","clust","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44"
"DolniVestonice1_01_13","DolniVestonice1_01_13","DolniVestonice1",11,47,4.3,417,70,110,379,3,3,22.4,47,24.6,52,1.1,6.3,57,5.6,50,1.1,45,0,-2.6,1.88624560589021,30.4,"Abri_Audi_knife","Moravia",1,13.366112472314,-1.45212864910375,-3.14663834354994,-2.91584059675498,2.52657057994707,-2.90340403238502,0.140944557380076,-0.0942547256042225,0.240764395212071,-0.210958175894296,-0.897582142133996,-0.0489428256303053,0.512259449181844,-0.34559313555063,-0.520806101221883,0.243359638400513,0.0720150200753011,-0.0243472489451186,-0.283808625518101,-0.19282901284839,-0.164265532888058,0.255839391230654,0.0714038806131622,-0.282970328441741,0.382026410404071,0.0702510486289733,-0.320161244365261,0.173509181431057,-0.326771559096341,-0.0869715150966421,-0.171179482009655,0.0453087747170124,0.0866645449525226,-0.163041566440528,-0.0267531653740906,-0.245321219846466,-0.0790166949584486,0.0526052385111602,0.0808621281899986,-0.0761016338973923,0.0321920598062622,0.0201406593902276,0.040524709746481,0.018159946439475
"DolniVestonice1_06_01","DolniVestonice1_06_01","DolniVestonice1",13,42,3.2,412,71,105,392,3,2,11.5,27,31.5,74,2.7,5.9,45,7.2,55,0.8,44,-0.2,-2.7,1.93117206126495,30.4,"Backed_blade","Moravia",2,-152.422767881185,14.3679832590635,-23.0267886785954,-4.93267038220004,1.76806054695183,-7.42391954634159,4.3840753445659,1.4640728223671,-0.296669387914362,0.201912973934782,-0.537254278201585,1.4457667044338,0.611411541991,0.360464306543937,-0.304338917762151,-0.550167962345963,0.229377772143436,0.992592918937774,-0.0215319411622435,-0.463761953699347,-0.522449829986069,-0.267896084832521,0.50778189678948,0.0960731885210635,0.131214749504705,-0.303401322413506,0.400100823832769,-0.119850333052295,0.662181408444525,-0.222873874664357,0.114363500081266,0.0293200377659672,0.230922860458126,-0.152723775476987,0.205481586941889,-0.226259427566123,0.0254146176254002,-0.0802951097362663,0.245807904606138,-0.128258242483372,-0.246434319999494,-0.208784367058183,-0.0723950787133056,-0.121675587172484
"DolniVestonice1_07_03","DolniVestonice1_07_03","DolniVestonice1",6,37,6.2,170,64,84,202,5,2,10,27,27.2,73,2.7,5.6,92,0.9,15,6,24,0.2,-2.8,1.93089970786639,30.4,"Backed_blade","Moravia",1,39.7060178725164,3.57304647954553,6.36626037893745,5.11786945333671,-5.40167796039509,-1.79755734796605,1.14370238654561,-0.132811831501507,-0.108865027401637,1.13074764929722,-1.29659155448706,0.396195853519835,0.586594043729182,0.0472387459241371,-0.357018226440829,-0.18647276714079,-0.0642554408590633,-0.21788500980637,-0.18282339294886,-0.185412324479631,0.137667179321667,0.0284777474347402,-0.0657862121193092,0.461061018182706,-0.272749132416669,0.0950461963491306,-0.224728907763544,0.0456833438878819,-0.112512652218393,-0.0351158844094605,0.0760302543075174,-0.0108507818266103,0.177250078446588,-0.167285918120298,0.162414283048865,0.0535436061022431,-0.046253712590176,-0.0278679445027014,-0.0751337844449829,0.0352532542876671,-0.0420122683061849,0.0415378218258699,-0.0087339404806409,0.0285445353810769
"DolniVestonice1_07_09","DolniVestonice1_07_09","DolniVestonice1",4,23,5.8,76,70,52,146,3,2,6.5,28,16.9,73,2.6,1.9,46,2.4,60,0.8,39,-0.2,-0.4,1.87842872604693,30.4,"Backed_blade","Moravia",1,73.3798030327429,6.89603884505408,3.06692016958231,0.196874026012682,-0.584889468148304,0.202353207875281,2.07210388785368,0.0412358499341266,-0.192029887932234,0.611305536911872,-0.351025951095869,0.0160693006214927,-0.305025472454435,0.186998328719293,0.308061119595271,0.293677696284259,0.173174748341487,-0.216943391127203,0.220689675740186,-0.0016089775064253,0.15585828305398,0.101040557954295,-0.093731765285206,0.144994587556463,0.0916278740775331,-0.127528467230772,-0.0856723923791182,0.101272936590481,-0.13838811627511,0.045660076719669,0.00586401006037313,-0.0143604460030402,-0.29765967220796,-0.0493235055646468,0.217690674527331,0.0635723617386382,0.0434123834378221,0.0558097183980814,0.0531815344836726,-0.115813757165481,-0.0514387458784461,-0.0923574427823605,-0.00286695489403042,-0.00855390813198958
"DolniVestonice1_07_10","DolniVestonice1_07_10","DolniVestonice1",5,29,5.8,135,73,68,198,5,3,12.6,43,16.5,56,1.3,5.2,103,0.7,14,7,41,0.2,-1.3,1.91410031629692,30.4,"Backed_blade","Moravia",1,56.8495850355707,-0.0124312579033386,2.06539798125567,2.37576643980063,-4.45226559455917,-1.51872140228038,0.149714998124936,-0.0686115078956159,-0.294781884559287,0.529085966329888,-0.877710709817312,0.871038114513557,0.107542194506016,0.143390634672939,-0.454684782448589,0.170227165584585,0.236730747370501,-0.0552770670129462,0.138547481760392,-0.288216013246539,0.196928659549202,0.0263022107024786,0.0186562265551363,-0.109331702615374,-0.0200720004827848,0.164871632966162,-0.130409890827315,0.204217521618306,0.0674048607269986,-0.131485309872439,-0.0437719725970516,0.00249029173748307,-0.0887216209104104,-0.0686437683507591,0.199983977147298,-0.0841795430197151,0.00928775164901275,-0.0670482457198683,-0.0350768746028751,-0.0178031319383549,-0.00795513976422848,0.0516255010704313,0.0585430379291591,-0.0265673804648688
"DolniVestonice1_08_04","DolniVestonice1_08_04","DolniVestonice1",4,22,5.5,78,70,49,159,3,3,10.7,48,11.3,51,1.1,1.9,46,2.8,69,0.7,55,-0.2,-0.2,1.88508401704764,30.4,"Backed_blade","Moravia",1,75.0996993231418,4.44264841906554,2.05380372170777,-1.97166149676359,1.39604734627278,-0.634655572003227,0.538909485347435,0.313980305295694,-0.20335986773676,-0.0126851020570841,0.351107691474944,0.00408384751386128,0.149516822104484,-0.161276501511842,-0.233143207004497,-0.18991179850236,0.369079348514385,-0.372805365885969,0.315718080289626,-0.0806283657872137,-0.223747161720665,0.0391626159561668,0.0940638002682354,-0.108416361855115,-0.227038206667218,-0.0732833623095895,0.0804672960934572,0.0871213762078773,0.00626539442890566,0.0880862802221139,-0.325701958230953,0.0221111265377469,-0.00725870827613497,-0.0295037432321167,0.0978803484209424,-0.0593192545411378,-0.0476757047737445,0.0360554703601971,-0.077360831146027,0.0132102010818199,-0.0121355797472489,0.0160425376277203,-0.0887623637100413,-0.0252673180864127
"DolniVestonice1_08_07","DolniVestonice1_08_07","DolniVestonice1",8,57,7.1,427,83,134,318,3,3,24.4,42,33,57,1.3,4.6,57,4.3,53,1.1,46,0,-0.4,1.90263683878135,30.4,"Backed_blade","Moravia",1,-6.01172146858085,4.12728017713733,9.59701317469809,-1.19690467767768,-1.86364610266543,-0.43260328204276,-0.0110740805168769,-1.01458654688056,-0.679185137693768,0.787581584977978,-0.551021453243975,-0.198372237254716,0.226906744303804,0.025622442229152,-0.831877117137719,-0.580129758254347,0.54300634689899,-0.372617826408163,0.127695941039389,-0.0248186625428331,-0.414981209553078,-0.273895805896924,0.247922782081216,-0.0596125972946111,0.0320001325442808,0.519983437536804,0.49473388507446,-0.265985070392097,0.553433677382997,-0.185789253218643,0.125284446977902,0.0999348187384957,0.138038330984256,-0.15819007934616,0.220446600834717,-0.00462800434306841,0.174203572441838,0.262104825197024,0.317734946108641,0.0221872178982998,0.0977711644362938,-0.0437234181904856,0.291807773938631,0.0944853469874745
"DolniVestonice1_08_12","DolniVestonice1_08_12","DolniVestonice1",10,90,9,761,71,199,382,2,2,34.1,37,56.7,62,1.7,3,29,7,70,0.4,32,-0.4,-0.7,1.94486028827247,30.4,"Backed_blade","Moravia",2,-80.9140999099853,8.22946813971843,27.4527290942758,-0.953033743325481,4.69539756981514,-0.789722933559602,1.34094565747593,-2.61143484800482,0.728573069062076,1.21206279107983,0.0587358844456217,-2.4031757742181,0.236767215537085,-1.0332453432204,-0.512607840831812,-1.07210266626631,1.30044749946492,-1.22683957433138,0.376393525376804,-0.108155364675059,-0.926871171799371,-0.844230808847527,-0.052911026653794,0.146242296355006,0.464519491604431,0.677607414691206,-0.378467003058791,-0.35458300596201,-0.333972032777852,-0.0802801322325704,0.00485795400288934,0.381139376442117,0.293155243129909,0.471147016310265,0.241757337786972,-0.0769827202491684,0.114480746127276,0.149209204784451,-0.0558148947883798,0.0169530751760885,0.021209229998541,-0.0235611353103448,-0.052084092289221,-0.0346911577126918
"DolniVestonice1_08_13","DolniVestonice1_08_13","DolniVestonice1",5,20,4,75,71,45,166,3,2,5,25,15.2,75,3,2.4,48,2.6,51,0.9,48,-0.2,-0.4,1.89350925992173,30.4,"Backed_blade","Moravia",1,79.0801808652646,4.19431843138839,-0.309355571599712,-0.96068449605485,-0.440101286158318,-0.225900483451043,0.594736489508795,0.810897671153005,-0.146005110955397,0.120805390628129,0.638526158994962,-0.166074010151599,-0.16151104968642,-0.0708352157554746,0.0773199333746179,0.111702690106975,0.088396720393787,-0.226631355423516,-0.0994753528898072,-0.00358019958428,-0.0116873566065536,0.263805979277305,0.132638895230928,-0.0115551524221387,0.196022042397554,0.00864190607149582,0.150568546932322,-0.0261323190987607,0.162404352652336,0.207754526310298,0.169048211669367,-0.0377653941327128,0.0109865212880969,-0.100548474488012,0.107899774640122,0.0874487467627987,-0.0234330240172071,-0.166580519453438,-0.0699475822847336,-0.0674907029802222,-0.00683452278452966,-0.00440175559622646,-0.0564195390064713,-0.0764910338966103
"DolniVestonice1_10_04","DolniVestonice1_10_04","DolniVestonice1_10",22,94,4.3,1672,75,216,774,3,2,29.1,30,65.2,69,2.2,11.7,53,11.3,51,1,47,0.2,-2.6,1.87650461784339,30.4,"Chatelperron_point","Moravia",2,-99.5390962856893,5.41028204556689,-6.44979541518214,-5.72712222412136,-0.330413408848091,0.164381251030812,0.383938668581976,1.47759995081226,-2.2401592602772,3.07742126459353,-0.714563762600733,-1.14729716333184,1.63877204212664,1.51887637167927,1.71095983584928,1.75876319330728,0.0958095913019467,-0.685288797762768,0.020864276896639,-0.345626393587491,0.227815616471459,0.317930005877813,-0.169542592650447,-0.567328922426749,-0.777217393734807,0.506977288922136,0.220727100159779,0.0537717902095389,-0.063481625211604,0.387530768247811,0.187911519482921,0.0252374916181064,0.248523745955125,-0.270643489271372,-0.269014667015239,0.00878129759158592,-0.292925676357301,-0.13728192657809,-0.145784088900742,-0.115305147861928,0.0785478690046585,-0.128918068218448,0.09543887012597,0.0700304041799974
"GrubKranawetberg_01_01","GrubKranawetberg_01_01","GrubKranawetberg",5,27,5.4,114,66,65,175,4,3,14.9,55,12.8,47,0.9,4.2,84,1.4,28,3,50,0.2,-0.2,1.91831313862341,29.5,"Gravette_point","Lower Austria",1,59.1576366986655,-14.2872632036594,1.81558300503209,-0.798692356197029,4.3358991871133,1.23139722017125,-0.348282625342191,0.0829820248472561,0.0772111162725887,-0.208425966050141,0.00799119844982508,-0.22376365905556,-0.441666462868351,-0.274448403162466,-0.271760706084995,-0.173252580404969,-0.370139943128306,0.100148112877707,-0.309155938618986,-0.235781081592658,0.200808602464686,-0.0235922162128153,0.108170791065248,0.0802171966060862,-0.0974248808853215,0.00741429603739331,-0.431151636490548,0.21302852209244,0.155518417656665,0.0446624103731781,0.131191515111323,0.08956409601257,-0.224037190347257,-0.143563459080817,-0.199827250049393,0.00463634074571322,-0.0402530046753411,-0.0117780321536297,0.0073897499267878,-0.0254996110681989,0.0931894291116403,0.103320476881198,0.0332523343500516,-0.0727550354846726
"GrubKranawetberg_01_02","GrubKranawetberg_01_02","GrubKranawetberg",8,38,4.8,209,57,89,234,4,2,15.3,40,23.7,62,1.6,6,74,2.8,35,2.1,44,0.7,0.5,1.99702136115691,29.5,"Microgravette_point","Lower Austria",1,39.6975219720598,-33.3671799954233,1.00284952551441,3.00623666777109,5.75708924260769,7.99182435660946,2.73996716744927,-0.274986560283967,-0.741203626378687,2.59426571481313,2.50647353093394,-0.878396893541113,0.438100158642884,-0.439942092046191,0.550335442182381,0.13661320216628,1.57291793773216,-1.1113679003211,0.924620021914703,-0.309753534245879,0.596921827911984,0.501284606986227,0.66876461042556,0.597312569066288,-0.137266914327303,0.231621108211266,0.285051200132192,0.142129606624751,0.551799724318356,-0.102013363307159,-0.0996399087374816,-0.307115223135466,0.0410341857404897,-0.172976141048028,0.397483027376584,-0.248724441327201,-0.0655760298642591,0.209876943453035,0.341525087323525,0.0393841704702197,-0.064876508699597,-0.0253673305834002,-0.207881806215258,-0.0199770548077633
"GrubKranawetberg_01_03","GrubKranawetberg_01_03","GrubKranawetberg",13,48,3.7,463,69,116,399,3,3,26.1,54,22.5,46,0.9,6.1,47,7,53,0.9,47,-0.4,-0.9,1.90934639946362,29.5,"Microgravette_point","Lower Austria",1,4.08093630468614,28.0987525715914,-5.79353107651569,3.03216443938142,-5.75232363606211,0.963806943388896,-1.19194999984644,-2.28882308264664,0.0403393013841245,-1.04506405855037,0.470092010121241,1.54995526824522,1.22878493986767,1.05338976296414,0.341028693727858,-0.205922064547729,-0.727059531426138,0.38291551889089,-0.166276316387218,-0.642571764596966,0.366848623739686,0.513774283282923,-0.395796449968369,-0.0782431136923027,-0.563256179994349,-0.432432626479226,-0.118782933425823,-0.172479266912311,-0.0404050191831425,0.108144782281592,-0.0560705686608132,-0.358748065426763,0.00457256812068709,0.185553939243969,-0.312974655900209,-0.409041771295226,0.312807213891313,0.00857566918384377,-0.0905060527546796,-0.258060688624886,0.0485044935074711,-0.0939547666961053,0.114084685170194,0.012483793944309
"GrubKranawetberg_01_04","GrubKranawetberg_01_04","GrubKranawetberg",5,26,5.2,107,68,61,175,4,3,14,53,12.3,47,0.9,4,80,1.4,28,2.9,58,0.2,0.2,1.92282457080839,29.5,"Symmetric_backed_point","Lower Austria",1,62.4696963254178,-2.10691697848419,2.11316919531398,-1.49295379678327,-1.58019226925903,-0.361637421968633,-1.90331707751427,-0.155984426540864,0.540530012619872,-1.05575948626089,0.360151029009989,0.20748820522042,-0.959622768643096,-0.155246272271934,0.284567870405114,0.216668890819976,-0.230740803664988,0.0255432559582645,0.785612352377221,-0.205419445200746,-0.309521498963039,0.170123117078415,0.0179490647386296,0.263863318926053,0.0323349589571561,-0.338619457134231,-0.0543939769256437,0.0346757880320419,0.258723070704269,-0.189169307941068,0.0407913250616547,-0.268559356912168,0.153330285597202,0.0972732702177818,0.0820252478811372,0.109224695747785,0.150029712496334,-0.0779872864482072,0.00756472329175843,0.00166112039333768,-0.0467752943774478,-0.0382790922374583,-0.0292394107900343,0.0326499858983765
"GrubKranawetberg_01_05","GrubKranawetberg_01_05","GrubKranawetberg",4,31,7.8,111,76,70,158,4,3,17.9,57,13.7,44,0.8,2.8,70,1.6,39,1.8,42,0.2,0,1.96740081259129,29.5,"Microgravette_point","Lower Austria",1,51.1341950009017,-9.32481282965206,7.06782884505976,-0.131705002021929,2.20813857380025,0.88176922483719,-0.830419590392038,0.389867425821513,0.0150362803191693,0.140082523878843,-0.159919997122512,-0.340529604805777,-0.256266931572915,-0.0872327682866395,0.415820991363382,0.0904382589809593,-0.125160600297902,0.344725065060413,0.14723746893687,-0.0378913839572115,-0.301386495965384,-0.139181730658,-0.474695707428193,0.308159774673029,-0.161256144493466,0.170202178531243,0.0905458672369579,0.100006078231065,0.0648913413431184,0.152980176161943,-0.0330141193270009,-0.00014267077961505,-0.135994306287626,0.00493039808257359,0.0815852928797848,-0.149504518437551,0.130622995370334,-0.0966395109477633,-0.0421329589710812,0.0161242736021189,-0.0858573503995864,-0.0715279944740274,0.0921650167081061,-0.0134290139603367
"GrubKranawetberg_01_06","GrubKranawetberg_01_06","GrubKranawetberg",7,43,6.1,227,66,96,236,3,3,20.5,47,22.6,52,1.1,3.5,50,3.9,55,0.9,31,-0.2,-1.8,1.90319305766469,29.5,"Microgravette_point","Lower Austria",1,22.8561154095947,6.39495933099501,7.47047315517913,-0.45691870143996,0.760081752484527,-1.7979539328317,0.858706514742071,-1.07331956177074,1.26324213664847,-0.37657713665369,-0.377388526408522,1.09835851935965,-0.450047702579344,-0.0680098459387456,-0.00857354935881677,0.603735652471251,-0.224142530251664,-0.0426475893374583,-0.245582362174729,-0.025153969346942,0.0782856334118821,0.018886906410493,0.139770115491678,-0.142636075427423,0.105343928695718,-0.000866084290648439,-0.137459082822916,-0.0748333681880223,0.0267500752592008,0.163523074875514,0.293200174669393,0.121275370840384,-0.357480057331621,0.0816837851437061,0.0884793855385122,0.0580835767294895,-0.176380803831352,-0.0292879435596725,0.103421215022724,-0.0944668670479166,-0.00734878811924988,0.125560541193704,-0.0546170274794253,-0.0264575085237103
"GrubKranawetberg_01_07","GrubKranawetberg_01_07","GrubKranawetberg",6,33,5.5,149,71,75,198,5,3,15.6,47,17.5,53,1.1,5.3,87,0.9,14,6,41,0.5,0,1.91902393976145,29.5,"Microgravette_point","Lower Austria",1,48.0105722789394,-21.6710858990518,2.69897562128064,1.78485241317166,4.4664425394251,1.49794227153588,0.846772339732838,-0.167841065025275,-0.913640792983482,-0.147556428521655,0.0282747859438877,0.281714633452147,0.474623776031739,0.407167334421905,0.0910450720931897,-0.00167932384457872,0.0082975292490765,-0.341131474111918,0.112620235103338,-0.0322560660440434,-0.0392461588772156,0.0451246121274251,0.275871072278249,-0.108124794187819,-0.426194990843886,-0.0501814813085686,0.123152666055786,0.15864392579579,-0.079012745079813,0.247713253706388,0.316696337784797,0.072071636803858,-0.0137819370583291,0.385076151541241,0.0177717167359427,-0.22087641481074,-0.175369299750815,-0.0591377424917903,-0.0498948693951807,0.219184259247106,-0.0717275124898619,0.0518426888317662,-0.0741579029068428,0.074994497305131
"GrubKranawetberg_01_08","GrubKranawetberg_01_08","GrubKranawetberg",6,34,5.7,164,68,76,215,4,3,14.9,43,19.1,56,1.3,4.9,81,1.4,23,3.5,43,0.2,-0.4,1.9456011714857,29.5,"Symmetric_backed_point","Lower Austria",1,43.1595811912643,-5.6311354022569,3.70005740040534,0.433264121674032,-0.908782088605767,-1.0020837235451,-1.64361531942657,0.067699355872152,0.59880504969193,0.0326907374743425,-0.191115593757405,-0.214915743061627,-0.113033996426243,-0.245452060861916,0.193890133139464,-0.336112275028995,0.0585563822137381,0.0958991670343335,-0.0526920956482482,0.052529514617558,-0.213525722710043,-0.024927877293743,-0.128455731897772,-0.124188511132444,0.0909814611448623,-0.16390710325045,0.0536897177017106,0.489101979303218,0.309998796078505,0.0407863790972313,-0.205799519488276,0.206526006976717,-0.194722809965945,-0.22706295881947,0.00771411772327552,0.0139574478396556,-0.108769582735301,0.0484936062686218,-0.0258190020069178,-0.0412603012354154,0.0597804753244128,-0.0713797049116395,-0.14265099551221,-0.0515767792078755
"GrubKranawetberg_01_09","GrubKranawetberg_01_09","GrubKranawetberg",6,45,7.5,220,68,103,213,4,3,18.2,40,27.2,60,1.5,4.4,73,2.5,40,1.8,30,-0.2,-0.9,1.88096076087201,29.5,"Microgravette_point","Lower Austria",1,18.8771590774941,-11.0069618396656,9.80465555403476,-0.228723642399277,2.99806198954744,-0.19697362450396,-0.60780847127274,0.798485965831622,1.58843950453767,0.943719236636719,-0.329294365350881,0.353338034290026,0.386337959066402,-0.233768457229852,0.183673219085602,-0.619805025851986,0.591722094295404,0.515885605612631,-0.0816204931439705,0.16813840468189,-0.154602705108379,-0.385424187536559,-0.285707801784659,-0.71994077384676,-0.0265947424500776,-0.00101922392681028,0.161128705507527,-0.313049157987647,0.199652051965404,-0.0292198174860456,0.0735706346284381,-0.183383354847483,-0.0661894087843812,0.207612216382785,-0.0240285539810296,-0.0610101066201442,-0.0449058275219788,0.0823859986838439,-0.0534723876375756,-0.00328940754022422,0.0833459146313289,0.0468314906024339,-0.0198094354301545,-0.0219827862664146
"GrubKranawetberg_01_10","GrubKranawetberg_01_10","GrubKranawetberg",5,32,6.4,136,66,75,181,4,3,18.2,57,14.4,44,0.8,3.9,77,2.1,42,1.8,49,0,0,1.92123452913872,29.5,"Microgravette_point","Lower Austria",1,48.2067200401589,-3.98620546491333,5.36601748564714,-1.09786182210516,0.0839046337636217,0.257152285407397,-0.928227909693445,1.33185805511213,0.448593008667895,-0.752906785035849,-0.0618191697245365,0.564722622332629,-0.0739667221305493,-0.16671780304809,0.183209455296774,-0.140443660113588,0.0293771722393233,-0.206986736368642,-0.0184710770533409,0.20469464188381,0.25085242374485,0.314073436393498,0.0394230307868372,-0.00636263088311437,0.103227111511315,-0.00594895084026184,0.14188800233136,0.143510945478976,0.198870032519239,0.0894722389996697,0.219033952275709,-0.257371175963941,-0.0467608829910884,0.0169109196463762,0.153024650408438,0.0245823489190887,0.251727744148757,0.0533835112660547,-0.234317852733881,0.0657342813323058,-0.0636557609995284,-0.0127002569834357,0.036966416828995,0.09040251466956
